Review_ID,Restaurant_ID,ID,review_title,user_importance,user_name,user_rating,user_review
87-218,87,218,Poor,"9 Reviews , 25 Followers",Raja Gopal Reddy Chereddy,1,"the worst food i had.....i ordered non veg thali, except rice all items are afternoon items...its smella too bad. especially mutton fry and chiken fry are last nyt food or yesterday afternoon food. dont how FCI gave permission to this type of restaurants, Zomoto please delete this hotel from your list. otherwise you guys need to pay for it cheap and worst food by loosing your customers. all items in thali are afternoon food items...its not vana bhojanam its the worst bhojanam which had in my life."
87-219,87,219,Legendary,"2 Reviews , 1 Follower",Santhosh Kumar Jilla,5,superb taste Veg Dum Biryani
87-220,87,220,Poor,"6 Reviews , 1 Follower",Ram Naresh,1,worst food please don't order in mutton biryani
87-221,87,221,Very Good,"6 Reviews , 1 Follower",Dharma Teja,4,good
87-222,87,222,Very Good,"79 Reviews , 243 Followers",Revathy,4,"Was here for Ugadi special lunch...an all veg affair for just INR 199 only! This place is tucked in a quiet lane in the busy Banjara Hills road and is easy to spot. The facade and indoor seating look like any normal bungalow but the outdoor seating blows your mind! Adorned with portraits of yester year stars, some vintage two wheelers in a garden like seating, the open area felt quite cool inspite of the hot sun! A big graffiti on one of the walls is the USP of this outdoor seating section. Coming to the food, I tried Tamalapaaku Bajji (Betel Leaf Pakore) for the first time ever and quite liked it. Tried a variety of starters and liked all of them, especially the chutney accompaniments in traditional Andhra style! Main course was a thali affair with sambhar, rasam, vepudu, Payasam, Ugadi Pachadi and stuff..the different flavors we're quite enticing on the palate. My favorite has to be the Salla Charu gravy made of buttermilk. More than 20 items for the given price..kudos! thearistochic.com"
87-223,87,223,Very Good,"127 Reviews , 1898 Followers",Nishtha Chandarana,4,"Visited this place on Ugadi festival..They served Ugadi special lunch in Rs. 199 which was budget friendly.. Ambiance was simply good.. They have indoor and outdoor seating arrangements.. Outside the arrangement was pretty good.. Coming to the food, they served authentic Andhra food.. Paneer chill was tasty.. Tamalapaku bhai was good, have tried it first time.. They served 3 pachadi(chutneys ) which was really good.. Chillu garelu(Vada) was amazing.. They served multiple items in thali.. loved pulihara ..pappu(daal) was really good and rasam was tasty.. Ugadi special pachadi was tangy and sweet.. They served 2 sabji with roti and plain rice.. In dessert, payasam was show stealer.. It was just awesome. Overall it was good experience..."
87-224,87,224,Very Good,"12 Reviews , 510 Followers",Harinath Varma,4,Chapati is nice but paneer curry is not so good
87-225,87,225,Average,"11 Reviews , 3 Followers",Usha Usharani,3,"ok,"
87-226,87,226,Average,"1 Review , 1 Follower",KK RAJU,3,good
87-227,87,227,Legendary,"5 Reviews , 3 Followers",Janekallu Siddu,5,good service
87-228,87,228,Very Good,5 Reviews,Kuruva Sateesh,4,Good
87-229,87,229,Very Good,"1 Review , 1 Follower",Sriramulamahesh76,4,Good
87-230,87,230,Legendary,"2 Reviews , 1 Follower",Soma Sekhar Maddi,5,food is very good
87-231,87,231,Average,2 Reviews,Suraj,3,ok
87-232,87,232,Very Good,"120 Reviews , 884 Followers",Nabamita Saha,4,"Ugadi special Lunch !! Foodie Event it was... Amidst the posh locality of Banjara hills lies this small quiet place which serves you good Andhra food. There is nothing much done with the place just some chairs and tables inside and outdoor seating have some quirky vehicles and designs. The ugadi special thali was a huge one with almost 10 - 15 dishes, chapati and unlimited rice for just 199++, it was really a steal deal. The food was good along with a bunch of very polite staff. Do give this place a try for there simple yet good food...till then Happy Eating guys !!"
87-233,87,233,Poor,"2 Reviews , 2 Followers",Sharad Chauhan,1,"Delivered less items, taste is okay but never again from this resto."
87-234,87,234,Good,"108 Reviews , 1605 Followers",Atif Hussaini,3,Ambience: This place has been built in the place of the old resto named The Old wall. It has both outdoor and indoor Seating. We preferred the indoor seating due to the summer heat Service: The waiters were courteous and were quick on their feet. Food: I haven't tried much of Andhra cuisine so not really an expert. But i really loved the karipak chicken. The paneer 65 was my another fav which was a lil high on the spice level but really good. The prawns were good but could have been better. We ordered a veg thali as well which was good. I loved the payasam. It was heavenly Overall a good experience
87-235,87,235,Good,"123 Reviews , 1633 Followers",Mujeeb M,3,"Happy Ugadi! Came here with my foodie group for Ugadi lunch. AMBIANCE: Two sections, one indoor and one outdoor, provide ample seating. Paintings of Indian actors and actresses adorn the walls. Trees and greenery fill in the background. SERVICE: Helpful. FOOD: We ordered starters before the main course. Aloo 65 fry, chilly paneer and Kothimeera baby corn were the veg starters. Out of all these, I found the chilly paneer to be the best. We also ordered fish fry. The Ugadi Special lunch followed the starters. Served thali style, Indian chips with South Indian curries and drinks completed the course. For sweets, the semiya was very good to taste."
87-236,87,236,Very Good,"61 Reviews , 309 Followers",Ishtiaq UrRahman,4,"They served special veg thaali on this very auspicious Telugu festival Ugaadi It’s a great place to grab a thaali during lunch hours at a very reasonable price. Other starters included palak chicken, Prawns and Fried Fish. The starters were typically spicy Will visit the place again for the Biryaani"
87-237,87,237,Legendary,"13 Reviews , 3 Followers",Vishal Uppari,5,good food delicious
87-238,87,238,Very Good,"1 Review , 16 Followers",Bharath Lingala,4,Good Zomato
87-239,87,239,Legendary,3 Reviews,Harish,5,ordered thali and impressed like how they served and not even a big restaurants serves hot like vivaha bhojanam did. please do maintain this. and the quality is super fine. Taste can be better a bit.
87-240,87,240,Average,"2 Reviews , 1 Follower",Jeevan Kumar,3,Average in all aspects.
87-241,87,241,Legendary,"3 Reviews , 3 Followers",Harinath Varma,5,super
87-242,87,242,Legendary,"1 Review , 1 Follower",Joy Joselyn,5,"delivered super fast, thumbs up"
87-243,87,243,Legendary,"2 Reviews , 11 Followers",Manoranjan Sahoo,5,Nice taste...but little spicy...
87-244,87,244,Legendary,"12 Reviews , 510 Followers",Harinath Varma,5,I ordered Avakai Veg Pulao and Ulavacharu Veg Pulao and got addicted to these. The taste of those two dishes was awesome and I am really enjoying while having these. Still long way to try the remaining items of this restaurant and expecting similar kind of taste. I wish the restaurant people will keep up their good work.
87-245,87,245,Legendary,"5 Reviews , 3 Followers",Janekallu Siddu,5,Spicy and Delicious.......
87-246,87,246,Poor,5 Reviews,Mani Deep Deepu,1,I have ever tasted this type of biriyani. very bad taste
87-247,87,247,Poor,2 Reviews,Teja Ruttala,1,ordered pulav but they have given some masala rice with full spicy it taste like rice mixed with masala powder waste of money and they have not even given raita or salan with that don't order from this
87-248,87,248,Poor,"18 Reviews , 3 Followers",Agastya,1,Horrible food and horrible service. Disaster.
87-249,87,249,Average,11 Reviews,Murali Maankar,3,It was on Maha Shivaratri was at this place to have their Thali. Though the items are good but they cold. Service needs to be improved. Ambiance is pretty good.
87-250,87,250,Poor,"76 Reviews , 187 Followers",Sam Harold,2,Recently visited this place with some expectation but it turned out to be a flop. I decided to eat vegetarian food that day and I was totally not impressed by anything. The Veg thali had no taste at all. Everything was below average except for the ambience which was seemingly good. Half of the dishes here weren't available and the service is too slow. I hope it gets better.
87-251,87,251,Legendary,"4 Reviews , 1 Follower",Raghupathi,5,very good cooking...palav
87-252,87,252,Legendary,"4 Reviews , 28 Followers",Sampreet Subudhi,5,"Beautifully Prepared Biryani,Just loved it. will write about it on my blog"
87-253,87,253,Poor,1 Review,Sairam Degala,1,"worst taste, ever tasted that type of chicken"
87-254,87,254,Very Good,"1 Review , 15 Followers",Sunil Kumar,4,Nice
87-255,87,255,Poor,"2 Reviews , 17 Followers",Naga Chaitanya Kavuri,1,I will though that food on dust bin
87-256,87,256,Very Good,"1 Review , 1 Follower",Avinash Vijay Wargi,4,ok Fud was good. can b better more
87-257,87,257,Poor,1 Review,Nsa,1,To be frank rice was not of good quality and too much spicy .. And vegitable was half boiled. Ambeince look like non contemporary Customer was also bitter Good for wasting money . Pathetic service ...better is Kakatiya mess .or Annapurna in Sri Nagar colony .
87-258,87,258,Poor,"5 Reviews , 5 Followers",Supraja Reddy,2,The service is very slow. Even during lunch time they took half-hour and the chicken in the biryani was not cooked but chicken fry was okay.
87-259,87,259,Excellent,"211 Reviews , 1567 Followers",Foodtuber.in,4,"Been here for lunch to try their non veg thali I highly recommend this place, if you love spicy south Indian meals and if you are around Banjara hills during lunch time and want to fill up your tummy with some delicious food in a very reasonable price. I loved the spread there, you get a prawn fry, chicken fry and chicken curry along with other vegetable curry's. If you don't like rice then you can order chapati."
87-260,87,260,Average,"53 Reviews , 28 Followers",Dinesh,2,"Been here fo lunch!! Ordered 1 nonveg thali and Ajantha kodi pulao had my stakes high and pulao was such a disappointment! Not at all what i have expected! It was unusually wet and didn't even feel like I was having pulao! If they were trying to replicate the Ajantha hotel pulao from kakinada they have failed miserably! Non-veg thali was ok among which i liked the pappu more than any thing else served. Non-veg thali comes with chicken curry, mutton curry and royyalu(prawns) iguru(semi wet gravy), while mutton curry was good but had a lot of oil in it! Over all the savers from thali were prawns which was reasonable, mutton and pappu(dal)! Ambience wise... Its a decent try towards the rustic look, however could've been better! Finally of you are from Either of the Godavari districts there is chance that his place might make you feel home!"
87-261,87,261,Legendary,"1 Review , 1 Follower",Srikanth K,5,"Nilgiri chicken dum biryani found it different on the menu immediately ordered one, my goodness it was fiery spicy and tasty thank yoi jeevan for recommending and as suggested please add more deserts to the menu."
87-262,87,262,Legendary,"1 Review , 1 Follower",Vishhal Gupta,5,Ordered mokkajonna garelu and veg thali which are quite homely and happy on tummy and loved there savithri themed decor. Will definitely come back for thali.
87-263,87,263,Excellent,"1 Review , 3 Followers",Narsimharao Manchikanti,4,"We were here with a group of friends yesterday to relish some Telugu delicacies, started with jeedipappukodi pakodi , jeelakarra kodi and karivepaku prawns which definitely tasted new to our taste buds then we jumped to pulavs ordered gongura mamsam pulav which was tangy and definitely vspicy which suited our taste buds and then came the star avakaya kodi pulav my goodness was the perfect avakaya , we also ordered ajantha kodi pulav which was just ok. Bt it was over shadowed by the remaining dishes."
87-264,87,264,Legendary,"1 Review , 6 Followers",Vani Sree,5,"Have been here after my regular eye check up, walked in with no expectations to kill my hunger, ordered karivepaku paneer which was juicy and tasted something new. Then came the thali which was simple flavour full and homely, wish they add desert to thali. Enjoyed the complete meal"
87-265,87,265,Very Good,"13 Reviews , 1 Follower",Anjaneyulu Bandi,4,good
87-266,87,266,Legendary,"3 Reviews , 1 Follower",Varun Pavar,5,good
87-267,87,267,Poor,"53 Reviews , 146 Followers",Vyshnavi,1,Writing this review while having food here.. Couldn't stop myself to rate this shit.. Yes it is!! Only good thing about this place is that they have a good different theme that's it. And ask me about anything I will rate 0. Service was very bad - late and the server couldn't serve the food evenly and properly. He just got the starters and left on the table without serving. Food was very bad.. The biryani was just a plain white rice and some pieces placed on the top (just for look). Never suggest this place to anyone.
87-268,87,268,Average,"31 Reviews , 56 Followers",Rohan Sagar,2,Excited to be here after reading so many positive reviews but unfortunately had the worst thali and fish fry... Ambience: Decent look in the lawn area with some antique hangings nd tried to give an old village style look which was impressive and I need to mention about the seating where they used the base of sewing machine which is modified as a table which was looking good but I did not like it because the top of the table was wobbling. There was a cruetset of chutneys on table which were not cleaned and lots of dust on them. Taste: Worst food.. all items are cold except Rice and are either bland or spicy.Aloo curry had was very sour because may the chef might used lots of tomatoes in it....and Dal and sambar were ok...and rasam was taste less and chutney was too spicy...the flavoured rice that they served was lemon rice which again has lots of groundnuts and tempering in it..ordered fish fry which was smelly and had lots of bone and portion size was too small for the price that they took.. Service: Had to wait for 15min for someone to come and take order and once I ordered than they quickly brought the thali but again I had to wait or call them for the second serving of rice...untill and unless you call them and ask they will not get any food which I felt is not a proper service. Money: The thali was about ₹130 which is a decent price and ₹140 for the fish fry which is very high for the quantity that they gave. OVERALL EXPERIENCE: 2.5/5
87-269,87,269,Good,"16 Reviews , 56 Followers",Sajid,3,Ambience:4.5 Food:4 Service:3 I tried karivepaku chicken starter and nilgiri chicken biryani....and baby corn starter...it was okay... Should increase the number of dishes in the menu
87-270,87,270,Legendary,"4 Reviews , 1 Follower",Vihari V,5,"Proper telugu bhojanam at reasonable price, in an around Jubilee/banjara hills. Must visit, must try. CHICKEN FRY Biryani. Look out for alternate days special preparations."
87-271,87,271,Poor,"5 Reviews , 9 Followers",Ashishjk85,2,"Ambiance - 2 Food - 2 Service - 2 After all the raving reviews, I went to try this place on a Sunday with family. First impressions as we entered - renovation work with lot of hammering sound, which was not so welcoming and a lady holding broom and staring at us... Anyways, we had come to eat and didn’t waist a minute. We entered and ordered the specials straight away as the menu fell short of options. We ordered chicken fry(made with curry leaves) for starters, Roti and chicken curry and then Nilgiri mutton biryani, which were the only options available, except for meals. Since there were hardly any guests even at 1:30pm, we were hoping our food would arrive quick. Sadly, our order took longer than expected and there were more flies than people in what appeared to be dark and shady place. So finally we changed tables and shifted to a decent looking table hoping the food would arrive any moment. After a long pause the chicken fry was served, it was not up to my expectations - as there were too many pieces prepared with what appears to be chicken skin. Then roti and chicken curry arrived which was very basic and finally the biryani arrived straight from the Nilgiris. Except for the plain white rice, nothing else was warm and the mutton pieces were cold as ice. That was definitely not what I had expected. We couldn’t bear any longer. We gave our feedback to the staff/management hoping they would at least make things better for future customers. Cheers!"
87-272,87,272,Average,"107 Reviews , 1494 Followers",Praveen Kowndinya,2,"Ambience : 4/5 - Great concept, ambience and arrangements. Service : 4/5 - People were courteous, friendly. Food : This the parameter that disappoints me. Quantity wise they are good. Quality is good as well. But taste, boy was a huge flop. I like spicy food, but inedible high spice level here made me think why do i need this. The only decent item was poornam boorelu."
87-273,87,273,Poor,"4 Reviews , 2 Followers",Harsha Jalagam,1,"Did not like the taste, very bad service. We ordered for a catering service for 25 people, they reached half an hour late. Forgot to get some starters. Main course was very spicy. Tava fish was way too salty. Starters were not sufficient for even 10 people. Desserts were pethatic, we could not even serve them to guests. Would definitely not advise anyone for the food, service, or anything to do with this restaurant. Even a basic cook would have done this job. Very very disappointed for choosing this restaurant."
87-274,87,274,Legendary,"5 Reviews , 3 Followers",Debojit Dutta,5,An Awesome place. Great ambience.. tasty food..Worth visiting with family and friends.. Customer Service is really good.. Overall a great time spent..
87-275,87,275,Legendary,"1 Review , 11 Followers",Sumanth,5,I love the food there very much and the special nilgiri biriyani was spicy and very well cooked and the fish fry here is yummy i loved food here...
87-276,87,276,Poor,"8 Reviews , 4 Followers",SHANTISWAROOP DAS,1,"Don't know why this place is rated so much. With lots of word of mouth, we visited this place but which turned out to be standing with a thematic sucess, but food was pathetic. Of all, the poorest thing was the service. Some of the best south indian dishes should be tried at Abhiruchi, Minerva , Chutneys Rayalseema Ruchulu and Ulavacharu instead. ..Visit at it own risk.. U may like NV as non veg cooked any style is always liked by NV lovers....#patheticexperience....Hope it inc@reases the quality by hearing some of the honest reviews and feedback...Thought of coming up with a theme eatery is the only plus....."
87-277,87,277,Good,"64 Reviews , 79 Followers",Hungry Human,3,"Visited this place last week. Loved the Vegetarian thali. Cousins ordered biryani(chicken fry piece), they said it was not worth the money and are very disappointed. Also mutton keema was way too salty. Good one for vegetarian thali. Else not worth it."
87-278,87,278,Legendary,"3 Reviews , 9 Followers",Dhruv Bosé,5,"Ordered Mutton curry and veg thali, and both were scrumptious. The staff was very courteous and very polite. It was a truly satisfying experience."
87-279,87,279,Average,"2 Reviews , 1 Follower",Bhargaviivardhan,2,"Sunday lunch : Veg Thali was not good (Too salty )... prawns were very bad, chicken fry & Biryani : just okay. .............................."
87-280,87,280,Excellent,"2 Reviews , 4 Followers",Adi Bittu,4,Fine dining and lovely taste of food.. Specially the starters. Felt like eating at home after long time.... And veg meals are too good as well....
87-281,87,281,Poor,"163 Reviews , 704 Followers",Karthik Reddy Bandi,2,"Me along with my family went to Vana Bhojanam for lunch on Sunday. I wanted my family especially my wife to enjoy Telugu hospitality and cuisine. We ordered for Andhra meals, Karvepaku Kodi and Mutton Fry. We wanted to order for Karvepaku Prawns and fish fry but were told that they were not available. It is criminal to not serve some dishes on what is a small menu especially on a Sunday! The restaurant was empty when we came in at 12:30 pm. It was almost half full during our meal. Ambiance ————— Initial impressions were that the place was small and ordinary and the pricing justifies that. The outdoor seating tries to give that feeling of the woods but I still don’t get how those old scrap vehicles used for decor fit within the concept. It instead uses up space and doesn’t make sense. Andhra Meals: ——————— The meals has Rice served along with Dal, Sambar, Rasam, Aloo Fry, Okra Curry and Curd. We were not served flavoured rice. It was only at the end of the meal when we asked about it that we had the dish served. We had to wait for more than 20 minutes for the meals to be served after the starters. We were told that the rice was not yet ready and this was at 1:15 :-O Once the food was finally served, The rice was lukewarm and so were all the dishes that were served alongside. We asked for ghee and the guy took atleast 10 mins to bring it to the table. My bad experience with their service did not just end there. I was served two cups of rasam instead of sambar and the waiter spent another 10 minutes replacing it. During our meal we had to progressively wait for each of the refill of dal, sambar, rasam or vegetable fry. I could not entirely blame the waiter. They were serving all the refills by replacing the finished cups of dal etc with the new cups. This doesn’t make sense. Usually the servers carry each of the dish - Dal/sambar etc in a huge tumbler and pour generously when asked for a refill. Their concept of serving itself did not seem practical. It makes diners wait for a quantity that it not a whole lot. It felt cheap and ruined the experience. It just doesn’t feel right waiting with our hands drying in anticipation of a refill. That killed the experience. The food was sub-par. The Dal tasted good. It was thick and comforting. It went great with the ghee. The sambar was okay. It did not have the standing out flavour of the vegetables or the dal. Serving Aloo as the vegetable fry felt shocking. I never had Aloo fry as the only veggie fry in an Andhra meal. The rasam did not feel like a flavour bomb. The Okra curry tasted yuck. It was sour and we just could not finish a mouthful of it. Some of the fryums were soggy. The feel of an Andhra meal was missing. Hot rice served with piping hot curries with a smooth service is the least I expect from a restaurant serving meals. The only saving grace of an otherwise horrible experience was the Karvepaku kodi and Mutton Fry. Karvepaku Kodi and Mutton Fry ——————————————— Both the dishes tasted absolute yum. The chicken was well marinated and doubly fried to give that yummy succulence and flavour. The mutton fry had perfectly cooked mutton and crispy bits of mutton at the end providing some lovely texture. These were the saving grace of an otherwise horrible experience. But again, we came to the restaurant for the meals and the experience was easily amongst my worst. To make matters worse, the owner thrashed one of their servers when the table in front of us complained! It felt like we were in a hostile environment. Even after the meal, we were incorrectly billed 3 times at the end despite us telling what we ordered. I would go with 2 out of 5 for Vana Bhojanam. The service was poor, cheap and shoddy. The only saving grace was their non-veg starters."
87-282,87,282,Good,"99 Reviews , 133 Followers",Manan Chabra,3,"Good place in a prime location, perfect for lunch for nearby offices but a little overpriced. You'll get shadab take away biryani at a similar price. But this place is good for meals, which does not include chapatis but it'll cost you 20 bucks. Service is good and so is the ambience."
87-283,87,283,Excellent,"35 Reviews , 64 Followers",Deka Jyoti,4,Considering the locality you get great meals at very pocket friendly prices. I loved their Veg Thali although I am a hard core non-vegetarian. They have an AC section and a non-AC section - I loved their non AC section for its decor and ambience.
87-284,87,284,Very Good,"191 Reviews , 1150 Followers",Nomad,4,"Quite loved it. Has a courtyard too. With tables of old sewing machines, a moped here and a scooter there. Paintings of film stars. Old doors. Bright colours. Simple seating. Polite service. We just ordered a mutton curry to share and chapattis. Wee bit teething problems, but on the whole a lovely simple experience. I would go again. And try other stuff too. The owner himself is hands on here BTW."
87-285,87,285,Excellent,"2 Reviews , 3 Followers",Santhimotru,4,"Food was excellent. Nilgiri mutton biryani which they are trying to put on the menu is yummy. Good job guys, keep up the good work. Those pictures of telugu cinema legends is a fantastic idea."
87-286,87,286,Excellent,"56 Reviews , 326 Followers",Tejeshvini Ashre,4,"This place is for the people who would want to have home like thali in between or post office hours at a very very reasonable rate. They're extremely good when it comes to south Indian dishes, especially starters. We had Kodi vepudu - Stir fried south Indian style chicken with curry leaves, teen chillies and hint of pepper. Extremely tasty and very well spiced. Fish fry - Not very good, average. This was deep fried and the fish was fresh. Mutton fry - Real good home taste. Succulent pieces of mutton. Very delicate and perfectly marinated. Bhindi fry - This was deep fry bhindi with besan. Good option for vegetarians. For main course we had Thali which had a lot of items. Sambar - Very good and a rich taste. Tomato aloo curry - Very tasty, well spiced. Pappy - I'm a huge fan of Dal, so this can be a little based. Daal was thick and flavoursome. Will go really well with rice. They also had a lot of other items I did not try in their thali. And here's the surprise. They serve biriyani in Thali! Biryani that is real good, subtle and had rightly flavored neat/ Chicken. My friend had suggested me to try the biriyani with ghee. And Oh God that was heaven on earth. In the curries I had tried Mutton curry. I am a huge fan of south Indian non veg curries. Nice , spicy and tangy. For desserts we had Gulab Jamun which was decent, could have been softer. And another dessert local to Andhra/ Telangana. It was puran Poli stuffing ( Daal and jaggery) inside wada batter which was fried. I tasted it. It was good and not very sweet. On the whole, for people who want to have a satisfactory meal taste wise and quantity wise at a rather cheap price, this is a go to."
87-287,87,287,Excellent,"294 Reviews , 1072 Followers",SaifUddin Adnan,4,"Vana bhojanam is the new baby in town offering some yummy south Indian offerings and Thalis. This place is located right where the old door was located. When it comes to place its a small cute little place with some inside as well as outdoor seating with an awesome painting on wall 😜. The seating is quite spacious and suitable for family visits too. Service is not an issue too as we were attended and served promptly. We weren't kept waiting any time during our meal and the owner himself was with us during our good time spent here. The best part of the place i.e food is something you should look at this place. Tried their awesome starters like liver fry, mutton fry, prawns iguru, spl karivepaku kodi and their meals Thali.. Though everything was good liver and karivepaku kodi were my favorites from the lot... But the best part of this place came at the end i.e their biryani. Hand down the best biryani I had in any south Indian restaurant... Punchy flavors with aromatic rice is what all you need in biryani. For deserts had their poornam boorelu which was like a bhajiya filled with something like puran(jaggery made) we used to have in puran puri... Pour some ghee in it before taking the bite and there you go.. One of the richest desert you can have 👍 Overall this place is surely a great option for people looking around for some meals and biryani in Banjara hills area thegastrodiaries.wordpress.com"
87-288,87,288,Excellent,"82 Reviews , 691 Followers",Rmandava70,4,"Went for lunch on Monday. This place reminded me the authentic Telugu Restaurants that are proprietary to Ameerpet. Full meals at just Rs. 130 and any side dish like chicken fry is just for Rs. 90!! For the quality of food in the plate, you won't need any side dish unless you want to have some very good chicken curry or fry or fish fry. I am curious to taste their menu and tried chicken curry portion and fish fry. Both are amazing in taste and portion size. A real value for money and clear differentiator on Road No:2, Banjara Hills, in terms of experience. Well done..."
87-289,87,289,Excellent,"338 Reviews , 3947 Followers",Asad Rana,4,"Small, simple yet beautiful place located in Banjara hills. Newbie in town but serving some of the amazing and pocket friendly Andhra thali's. Visited this place few days back for dinner with my gang as heard a lot about this place by many foodies. Ambiance is quite decent and pricing too. Have tried all their dishes but the 🌟 one needs to be mentioned earlier which was Vanabhojanam special karivepaku Kodi, Mutton liver fry & Poornam Boorelu. Starters: Started with karivepaku Kodi which I already decaled as a star was great and must try. Fish fry was decent as I am not a fish lover but as told by my friends it was good. Mutton fry was nice, pieces were really tender and perfect spicy level, Prawns iguru was great too but the only issue is the pieces should have been little bigger but taste wise it was great. Main Course: We tried their amazing thali which is the focus point on this place, sambhar & pappu were really good. Rasam was decent so as the bhindi (lady finger) fry. Chicken biryani was decent and little different which we usually had in other outlets. Dessert: Gulab jamun was OK, it was little hard whereas it should be soft. Another was 🌟 i.e. Poornam Boorelu which I had for the first time. I had it with ghee and alone as well but it was much better then ghee on the top. Simply loved this dish at this place. A Must try but with ghee. Overall we had an amazing time at this place and will recommend to all to visit this place if you are Andhra style food lover. This place is good for non vegetarians because this place is not having much items in veg. Pocket friendly place and total value for 💰. Will love to visit again for their thali's and Poornam Boorelu."
87-290,87,290,Excellent,"132 Reviews , 1812 Followers",Meraj Ahmed,4,"This place gives a homely feeling. They tried to match the name of their place 'Vana' which means forest. The place looks beautiful, it is spacious and open. Decorated with beautiful bulbs, artificial leaves and bamboo sticks which gives a foresty look. It's rare for people to find good food at lower prices in areas lie Jubilee Hills and Banjara hills.. Vanabhojanam is now the option. Simple Menu | Affordable pricing. Started off with vanaBhojanam specials Karivepaku Kodi. Fine pieces of boneless chicken fried with a coating of curry leaf spiced flavours. For me this was the Star of all the starters I had at this place. Really loved the Karivepaku flavour and the meat was too soft to eat. Served fresh and hot. Firsh Fry, they use a fish which is regionally known as ""Katla"". I love fish starters, but I did not have too much of this because I dont feel like wasting my time on pulling out the bones from the fish. Tasted a bit of it and I could realize it was good and perfectly marinated. Bhindi fry starter was good and crispy. Prawns Iguru, Andhra style tiny prawns. This was prepared good but the taste was salty due to the prawns being small in size. As prawns were small, the taste was more of the coating. Mutton Fry, Loved this one. Succulent pieces of mutton and made south indian style. It was higher on the spicier side. Mutton liver fry was something I never had outside my home. This had the same taste what my mum prepares at home. The Non veg thali has so much to offer. I forgot all the names of thali contents. I tried everything from the thali and taste was really good. Mutton and Chicken Gravies were prepared very well. Biryanis, tasted both chicken, Mutton and chicken fried Biryani. These were great in taste. Desserts: Gulab Jamun and Poornam Boorelu. Poornam boorelu was really went well with the Ghee that they offered on table. Also had that ghee with Biryani and biryani became more flavorful. Overall, left the place with great satisfaction. Shared a few feedback with owner Mr. Reddy and he assured that will be taken care of."
87-291,87,291,Average,"41 Reviews , 24 Followers",Kirit Golla,3,"This is the place everyone is posting about in social media.... wanted to give it a try....the thali is decent..but wud have loved if poori/chapati and sweet is added to the thali....also ordered vanabhojanam special kodi and royyalu which were great.... Coming to the service ....the service was bad and extremely slow though the place was not full...had to repeatedly remind the waiter for each and everything...since it's a new place it is excusable, but wud love to see improvement next tym..."
87-292,87,292,Excellent,"176 Reviews , 921 Followers",Purbita Chakraborty,4,"Affordable South Indian Eatery in the plush locality of banjara hills needs some applause, to begin with! Ambience: resembles that of a highway South Indian Dhaba. Minimalistic and open air. Location: the left lane adjacent to ice-creamery that is situated in rd num 2 banjara hills (kbr park road) Food price: Very Economical Food: The menu is biased towards non vegetarians and boy do I love that! Appetizers: there are a lot of fried items. Karivepaku kodi: this was a crispy fried boneless chicken item. The best out of the lot! Crispy, oil-free and tasty. MUST TRY Mutton fry: comes garnished with cashews on top and is succulent, soft and very spicy. MUST TRY if you can handle the spice. Fish fry: this is with bone and is okay-ish to taste. The masala seemed less to taste. Prawn fry or prawn iguru: this was crispy as well but not as good as the chicken. Mains: MUST TRY Non veg thali: the mutton and chicken curry that comes in the thali is delicious. Bhindi fry is good as well. It is batter fried and crispy. The rest pf the bowls had sambar, daal, rasam, mint and coriander rice, etc. Fresh hot rice is served on the table with the thali. There is also a chutney on the side and a bowl of curd. Biryani: MUST TRY Both mutton and chicken biryani was extremely delicious and home-like with moderate amount of masala and spice level. Overall satisfaction: This place will give you much more than the price you pay for the food. Note: They also have pachhadis, podis and ghee placed on the table for you to enjoy with the thalis! This place was visited By Invite"
87-293,87,293,Excellent,"1 Review , 36 Followers",Ritesh Singh,4,"Huh!!! After a lot of chaos finally visited this place today, total VFM place , the way they serve thali with that pricing is just amazing. Love there karivepaku kodi vepudu and the spice levels in non veg curries. Service needs to improved a bit. Am i coming back to this place?? Damn yes!!!"
87-294,87,294,Legendary,"17 Reviews , 75 Followers",Mohit Mathur,5,"I was in Banjara hills and happened to see now open board , I guess it was my lucky day i ordered veg meals and aloo 65 and boy what an experience ....it was like orchestra of flavours where all notes are played separately but came as symphony"
87-295,87,295,Excellent,"204 Reviews , 393 Followers",Mohammed Imad,4,"Being a Hyderabadi and Non Vegetarian I always preferred eating authentic Hyderabadi cuisine keeping myself isolated from the traditional South Indian Telugu or Andhra Cuisine. Finally got a chance to visit this place and the location of this restaurant is really good and easy to find which in itself will ease the customers to dine in without spending a lot of time finding the location. The first impression it gives is of the old style house or dhaba with decent seating arrangement keeping it neat and clean. It has both AC and Non-AC sections. A really nice place for family and friends. It was really great how the management helped us in serving food and recommending there best dishes so that we don’t miss the prime dishes of this place. Initially for starters we had Karivepaku Kodi which is deep fried crispy boneless chicken at its best. Later on Fish Fry and Shrimp fry were served which were decent in taste but I loved Karivepaku Kodi. After the round of starters we ordered Thali, Mutton Fry, Mutton Curry, Chicken curry, Mutton Biryani and Chicken Biryani. The Mutton Fry was packed with Masalas which would be amazing if served with Rotis. The Mutton Biryani was cooked with perfection keeping the right quantity of Masala which resulted in great taste. Finally I had the best part of the menu in my opinion was it’s Mutton Liver Fry which was made with great taste frying to its required tenderness with right quantity of masala. Will surely visit this place again for Mutton Liver Fry. Finally had Poornam Boorelu and Gulab Jamun which was a perfect end to the meal."
