Review_ID,Restaurant_ID,ID,review_title,user_importance,user_name,user_rating,user_review
88-43,88,43,Very Good,"320 Reviews , 2042 Followers",Asha JS,4,"Amazing food truck concept and I am so happy that its not the usual Momos or dosa kinda concept which is already abundant in Hyderabad. The small little side alley near #788 avenue building got it's own charm with white and blue color around it's certainly looks like you are in Turkey or Greece for that matter. We ordered the Classic Batsam which is a ice cream with rose flavour and pistachio flavour was also coming well. Curry Murgh sandwich and Kubeideh sandwich what we ordered, staff over there are really sweet and very professional. There was one more sandwich we ordered which sas chicken based and chef's special in menu(forgot the name)😜. Taste and quantity was bang on with olive and buttered bread which was quite different in good way blown my mind. Lamb patties was moist and cooked well👌. I am coming here again for sure, preparation time 10 to 15 mins so chill, talk and enjoy the hustle bustle in this place. We paid 850/- for 3 sandwiches, 1 ice cream and 4 bottles. And that quantity is so sufficient for 1 person 😊. Happy eating guys💜😊 ashalivelovefood.wordpress.com"
88-44,88,44,Average,"18 Reviews , 54 Followers",Akhil Motamarri,3,Ok.. one time visit .. to pricy .. located main place at jubilee hills road 36... service is good .. food ok.. price higher side ..ambience is very good ..
88-45,88,45,Legendary,"48 Reviews , 1102 Followers",Mohammed Asim Khan,5,"A beautiful little alleyway in the midst of Jubilee Hills, away from the hustle and bustle of the city turned into a Persian themed cafe, it makes you feel like you are actually in a Persian city. The ambiance of the place is very nicely designed with good use of blue and white along with cane furniture and stone pavement. The kitchen being in a truck makes it a food truck style outlet. The overall setup is very praiseworthy. The place offers a variety of uniquely made sandwiches that are in special breads which have olives in them. Kubideh is a toothsome sandwich with their secret sauces and chopped lamb which makes it delicious and made me loose myself in it. Murgh Pukh and Seebzamini Mozzarella were really good and they were really loved by our group when we visited this fabulous place. Murgh Pukh was a chicken patty filled with great flavours while Seebzamini Mozzarella, as the name suggests, was filled with layers of cheese. We ended our meal with their signature Bastani Ice Cream, which is a unique blend of milk, right amount of sweetness full of saffron threads and topped with crushed pista. It was incredible! I loved this place a lot, it reminded me of my time back KSA. But only the flavors though, The exact combination of items was a first for me and it was just amazing. Will definitely visit this place again."
88-46,88,46,Legendary,"6 Reviews , 40 Followers",Saloni Borar,5,Food- 5 star Ambience- 4 star Service- 5 star The Falafel here is to die for. Just the best Veg Falafel I have ever had and this place does justice to the authentic Persian cuisine
88-47,88,47,Legendary,"29 Reviews , 1414 Followers",Wajahath Khan,5,"I was planning to visit this place since a long time and it was on Tuesday night that I finally got the chance to. When I reached, I was simply amazed. The place is just fantastic! I had gone with a few friends, and we all really loved the overall look and feel. The place gives you Persian vibes with outdoor style seating. The kitchen is in a food truck which is quite a new concept. Blue is their signature color and you can see a lot of it. But they have used it very well in combination with cream and light browns. It was also raining, so our experience was enhanced. We ordered Murgh Pukh, Cutty Murgh, Kubideh, Shah Pukh Seebzamini Mozzarella and Veg Falafel. Murgh pukh was something new; it contained herbed chicken, potato and lentil patties. It was really good in taste. The coated bread was really perfect and filled with vegetables and sauces. Then we moved to Cutty Murg, which became my favroite. The chicken was perfectly cooked with well balanced spices. In between I got up and took a walk around the place. I had a chance to look at the making of all, and it was very good in authentic Persian style. Kubideh was there signature dish and it is a must try. It was just yumm! Perfectly marinated and juicy. Then we had Veg Falafel. I and my friends have had it at many places, but this was something else. I would recommend all to have it. By this time we were all full, but they brought Seebzamini Mozzarella, which is a famous and most selling dish. Coated with cheese and filled with crispy potato and egg. If you are a cheese lover then you should definitely try this. We ended our meal with their handmade ice-cream Bastani Sonnati. It was made with Pesian saffron and rose water. It was a perfect dessert. Before leaving we had a chance to talk with Mr. Arsh about the dishes and also the restaurant and their story. It was a nice talk. Thanks to Mr. Arsh and Mr. Moiz who had taken care of everything, we had a wonderful time and a fabulous dinner."
88-48,88,48,Legendary,"13 Posts , 1486 Followers",Foodbite,5,"I have consumed a lot of meat in my lifetime either it may be lamb, chicken, fish, mutton, snipped the faces off innumerable soft-shell crabs, killed and gutted my share of fish. I had, I thought, come to terms with the element of predation inherent in eating meat — and I am thankful to the beasts that have nourished me. But this was the first time I had ever come up against one of the most basic of nature’s postulates: You live; your prey, you die. In order to eat, you must bite into meat flesh . . . not by proxy, not from a distance, not with a gun or knife, but intimately, with your teeth in wrap of a bread. ...Read full post on myfoodbite.com"
88-49,88,49,Average,"101 Reviews , 810 Followers",EatandRep.eat,3,"Talk about creativity on another level! Absolutely fell in love with the ambience and decor, super simple and elegant. Now the question is, are the sandwiches worth the hype? I’d agree, the taste and concept is pretty unique and pretty good too but I’d say this place is just a one time visit. The olive bread used is absolutely divine but for a person with an appetite like mine, one sandwich is sure as hell not enough."
88-50,88,50,Legendary,"5 Reviews , 70 Followers",Kaushal Rg,5,The best sandwich sandwich i ever had !!!! No doubt... I'll be a frequent customer her. The Ambience is so perfect. If I had to pick a place for a first date... This would be the place :)
88-51,88,51,Average,"20 Reviews , 7 Followers",Shruti Gupta,3,A small cozy place located in Jubilee hills! The ambience is nice especially if you visit in evenings! Had ordered Veg falafel and penir olivieh.. both were good! The sandwiches served were of sizeable portion! Overall a good place to grab a quick bite!
88-52,88,52,Legendary,"17 Reviews , 14 Followers",Shahzade Adil Ali,5,"The food was amazing fresh, great dishes, great quality, small and cute portions and the prices very reasonable, The ambiance, decor and cleanliness are also something I rarely see. An absolutely fabulous meal. The service was attentive and friendly, the set menu we had was very good value with more than adequate portions. But above all the quality of the food was excellent. The food here is excellent - especially the murgh pukh,shah pukh for veg guys they have a awesome veg Falafel, If you are reading this and wondering whether to eat at Sofrehh jublihills. In a rush, popped in, hadn't booked very lucky to get a table, staff was absolutely great, prompt, polite, helpful, friendly and food EXCELLENT! I am very much inclined to agree, can't wait to go back. I will definitely visit again for sure."
88-53,88,53,Legendary,"101 Reviews , 431 Followers",Zubair Mohammed Iftekhar,5,"An alley turned into a beautiful little outdoor space. The ambience is just fantastic with chill vibes through great use of blue and white. Kubideh cravings got my squad to this chic place last night. The moment we got in the lane where Sofrehh is located, we felt as if we were somewhere in Europe. The setup is commendable. Coming to the food, we ordered a couple of Kubideh Sandwiches ofcourse followed by a few others namely Cutty Murgh, Murgh Puk, Shah Puk, Veg Falafel and their new addition Seebzamini Mozzarella. Kubideh Sandwiches were outstanding with amazing spices and various sauces which made it so good. Special mention to their bread which is equally good and has olives on it. Murgh Puk and Seebzamini Mozzarella were the other two which became an instant hit among our group. Murgh Puk is a tender chicken patty filled with flavours in the same bread while the Seebzamini Mozzarella in my opinion is the best of the lot as I never had anything like it before. It contains egg, two levels of cheese, some meat, a few veggies and to top it off a lot more grilled cheese on the sandwich which makes it mouthwatering. We concluded our feast with their special Bastani Ice Cream. Absolutely loved it. Gem of a place in the alley's of Jubilee Hills. Definitely going back to have their epic sandwiches."
88-54,88,54,Very Good,"44 Reviews , 59 Followers",Rahul Raj,4,"It's commendable how they've transformed a limited parking space setup into a European-Street-cafe kind of setting while operating out of a food truck. Full marks for the ambience & service. The only downside I found was the steep price for the quantity the provide. The food quality though, is top notch. We had CUTTY MURGH & PENIR PUKH. The PENIR PUKH basically has an aloo paneer patty as its base and I felt was the better of the two. The bread is very fresh. Its very minimally spiced but is definitely worth a try."
88-55,88,55,Legendary,"6 Reviews , 9 Followers",Abdullah,5,Yesterday just discovered this place. Its a bit hard to get through this place cuz it doesn’t have any board or markings. The place is decorated in such a way that you will feel peace when you enter this place. Ambience is too good. ❤️ Food- I was ordering Cutty Murgh but the owner of that told me that they have a new item which is not updated in their menu. He told me thats its delicious. Ordered the item he recommended. Couldn’t remember the name. But the thing was above my expectations. It was too delicious and specially the bun was sooo soft and tasty. With be going there soon for tasting different flavors. 5/5 from my side. 💯 Love the taste ❤️
88-56,88,56,Very Good,"288 Reviews , 225 Followers",Chandann Reddy,4,Very limited menu but bang on sandwichs. Meat just melts in your mouth.... simple out door setup but very elegantly done... very personal service!!! Just loved the place!!! Must try!!!
88-57,88,57,Very Good,"26 Reviews , 181 Followers",Foodie Therapy,4,"A Persian bistro located at Jubliee Hills right next to #788 avenue it’s basically a food truck. Coming to food truck, it’s beautifully setup with warm lighting & ambiance is too good with descent outdoor seating with capacity of 20 people. Ordered Cutty Murg- Olive bread sandwich stuffed with minced chicken patty, Pickles, tomato & lettuce(I don’t eat tomato & lettuce) . Lacked spicy flavour in it but its good so called a different variety of sandwich. Ambiance - 5/5 Food - 4.5/5 VFM - 4/5"
88-58,88,58,Average,"45 Reviews , 237 Followers",Bhavana Kumar Rallapalli,3,We had cutty murgh and kubideh with cappuccino. I felt Chicken sandwich was better than Mutton. But the coffee was really good. I love the ambiance as well. 😄
88-59,88,59,Very Good,"4 Reviews , 34 Followers",Vijay Kumar,4,Been here with my friends we had kubideh and shah pukh I liked the 1st one. The ambiance is good well utilised the place. Nice place to hang out Will visit again.
88-60,88,60,Legendary,"19 Reviews , 10 Followers",Tehniyath Yaseen,5,SOFREHH PERSIAN BISTRO Everything is prefect about this place.. From lighting to beautiful aqua blue and white decor to the aroma.. It gives you a total different feel..💕 Have ordered cheese omelette and it taste delicious.. Will surely visit asap. Sofrehh Persian Bistro Ambience : 5/5 Taste : 5/5 Service : 5/5 Price :5/5
88-61,88,61,Very Good,"27 Reviews , 142 Followers",Surya N Krishnan,4,"Tried their sandwiches kubideh and shah pukh first one was really good, lamb patty was very tender and flavourful. Lamb taste missed in the shah pukh but the jalapeno focaccia was awesome. Definitely will do more visits."
88-62,88,62,Very Good,"103 Reviews , 1128 Followers",Jyotiprakash Sahu,4,Love the setting and the seating. Aatish Naseeruddin would guide you to the perfect gourmet sandwiches. Do not forget to try the ice creams .
88-63,88,63,Legendary,"11 Reviews , 6 Followers",Gargee Sharma,5,"Had been meaning to explore this place for sometime now, and finally got a chance.. there are very few places which give you good food, cosy ambience and the right vibe.. if you have those late night food cravings and want to explore something different, this one is a must try.. This place offers one of the tastiest sandwiches as the bread loafs used are quite fresh and soft and also the setup in the small alleyway is quite nice.. The soothing music being played in the food truck makes it overall an unique experience.."
88-64,88,64,Poor,"156 Reviews , 472 Followers",Karandeep,2,"The food was Meh. Had high expectations For the sandwich to taste good you've got to have the flavours of the patty to stand out. Coz the bread will then kill the flavour as it in itself is so bland. Cutty Murgh The chicken patty had Mild flavours. But didn't stand out as a whole and disappointed me highly. Shah Pukh The lamb was very viscous, may be that's how the recipe is but it was very bland. Clearly the marinade didn't release the flavours. Sad sad Falafel. This was the only saving grace. The patty managed to shine out inspite of the fat bread. Never ever."
88-65,88,65,Very Good,"4 Reviews , 35 Followers",Jana Venkata Suresh,4,"Well. When I first saw the food truck, thought I shall go there someday and when I heard good reviews about their sandwiches, I wanted to grab a bite ASAP. I kept searching for them on the old spot, ended up disappointed for few days.Fortunately, I got to know that they have moved to another place. One day, after looks of searching,I found the address and I was amazed as I walked into the lane, where the food truck was parked at the end of the alley. It had quite an amazing ambiance, it has made the whole search experience worthwhile. With lights and frames and small planters on the walls of the alley, it kinda made the place quite festive and beautiful. As I sat there checking the menu, the host greeted me and asked me whether I was a first timer and whether I would like a veg or non veg sandwich. He is quite helpful, in suggesting me their most loved sandwich in both veg and non veg. I have decided to take KUBIDEH (non veg) and a cappuccino and was enjoying the evening breeze and vibe in the alley. When my order came through, I can still remember the first bite of KUBIDEH. It was quite delicious and fell in love with that sandwich and decided that it would definitely be on my last night food craving list from now on. As I ate my sandwich, I have seen people waiting for their orders to come, by making conversations. I believe with an delicious food, the hosts have careful put in their best in creating the ambience to bring in a positive and wonderful vibe to the place. As I was eating my sandwich, Hosts have personally asked for my opinion on their sandwich and suggested to try their other sandwiches too. As I left the place, with a delicious meal and good vibe. I personally congratulated and complimented them, for the food and the ambiance. Told them that I would certainly visit them soon and try their other sandwiches. I have been there numerous to date, The hosts are such an amazing people. One late night, he personally done an sandwich , after his closing time, because he didn’t want to send me away hungry. I was so moved by his sweet gesture and would remember it forever. Thank you guys !!! You guys are absolutely amazing and wonderful people.... keep going... Good Luck"
88-66,88,66,Very Good,8 Reviews,Aparna Singireddy,4,"This is the first time I tried Persian food and I don’t think no other place would be a better start than this !Even thought the place is small , the food served here was amazing ! The owner received us well and asked for feedback as well !The ambience was also calm! Soon they will gain popularity and might have to shift to a bigger place !"
88-67,88,67,Legendary,"10 Reviews , 49 Followers",Vijay Potluri,5,Absolutely delicious sandwiches.. great option for late night snack and coffeee.. .. loved the ambience too and service as well ...............
88-68,88,68,Legendary,"96 Reviews , 2698 Followers",Nom.Nom.Foodie (Ruthwikkumar Durgam),5,"Looking out to for some Good Persian Food? Then Sofrehh is the Best Place in Jubilee Hills , Hyderabad. Do Follow Us on Instagram : NOM.NOM.FOODIE ×××××××××××××××××××××××××××××××××××××××××××××× I heard many times about this place and Finally made a visit To this place. Shall we Begin? -------------------------------------------------------------------------------------------- Kubideh : The Tangy Lamb Patties were served in Black Olive's And Oregano Baked Bread along with some g Good Veggies ( Tomato and Cucumber Pickles ) with Mayonnaise. This is the most Recommendeable and Must Try Sandwich I would like to suggest here :) -------------------------------------------------------------------------------------------- Murgh Oliveh : Murgh Oliveh is a cold sandwich which has some Shredded Chicken , Potato Filling and some Peas and Corns with good amount of Mayonnaise with Paprika Fluffy Bread which gives you the best Flavour. -------------------------------------------------------------------------------------------- Moraba - Yeh - Seeb ( Apple ) : Moraba is a Sandwich which gets Roasted up with some Butter and gets creamed up and then Marmalade will be as stuffing into the sandwich. They have three Flavours of Marmalade here - Naranji , Havij , Seeb ( Orange , Carrot , Apple ). I had tried Apple Marmalade Sandwich which was simply scrumptious and worth Trying. -------------------------------------------------------------------------------------------- Shah Pukh : The Chicken Patties were so Tasty and good along with the fluffy Bread with good amount of mayo into it. The Second Must try Sandwich from SoFrehh. -------------------------------------------------------------------------------------------- Food : 5 / 5 Money : 4 / 5 VFM : 4 / 5 Ambience : 4 / 5 ×××××××××××××××××××××××××××××××××××××××××××××× nomnomfoodieinzo.wordpress.com"
88-69,88,69,Excellent,"122 Reviews , 1339 Followers",BeingHydFoodie,4,"Follow My Instagram page @BeingHydFoodie Sofrehh - Persian Bristo, Located at Jubilee Hills road no 36 Sofrehh is A food truck which serves some unique and Delicious, gourmet Sandwiches. The Ambiance is Very beautiful. Its an Open area with great Lighting and good music. Peaceful and really cool place. The Truck is beautifully setup. They have separate pans for Veg and Non Veg which was a good Option on a Food truck. Started with Murg Oliveh: it's a Cold sandwich, with great The filling of Shredded chicken and potato, along with corn, Green peas and Mayo. The bread was really fluffy and soft, not over baked. Slight paprika sprinkled on bread. A Very delicious and Perfect cold sandwich. Best I had! Kubideh Sandwich: The bread was Very Fluffy, but this was little different. Oregano and Olives were added on the Bread. The stuffing was amazing, The lamb patties were really good m, soft and Tangy, not too spicy. The veggies like Tomato and Pickles (just like cucumber) . Delicious and A lovely Sandwich 👌 this was my favourite here. Cutty Murg: Another great Sandwich. The chicken inside was really good, with freshly cut veggies and Mayo. Loved this one as well. They do have some Amazing Coffees as well, Which are Are From Dubai. The name of the Brand is Batsam. I tried Black coffee with sugar which was Really strong, but it was Refreshing. Had Cappuccino as well, Hot and Creamy. Delicious coffees, Recommended! The breads here are different and very fluffy which were really good. Well presented sandwiches on a Butter Paper. The packing of Take away is very neat. We had a Ice cream called Bastani sonati: It is an Iranian Cream made with Saffron, rose water, Vanilla and Pistachios. One of the Bests, unique and creamy Ice cream. Do try here, I'm sure you will love it. Tornadointhekitchen The owners, Aarash and Moeez are really good ,Humble and Very friendly guys with great knowledge of good. The staff members were good as well. Worth trying Persian Sandwiches, Value for Money!"
88-70,88,70,Very Good,"87 Reviews , 434 Followers",Tornadointhekitchen,4,"Discovered this place on a quiet evening. Almost missed it because of how small the alleyway is. The pretty lights and the cozy alley with the cobble stone pathway had me feeling like Id turned the corner and walked into a little bit of Europe. The soft music in the background felt so romantic. We ordered three sandwiches The Kubideh- Lamb patty in an olive bread with pickled cucumbers and tomato slices. The Lamb patty had a meat ball like consistency. The murgh oliveh- Cold sandwich made of paprika bread stuffed with shredded chicken, peas and corn, potato etc. Shah pukh- Super soft chicken patty with texture similar to a galouti kebab but with a completely different taste. With tomatoes and pickled cucumbers. The breads were softer than a baby's bottom. Absolutely fresh. The sandwiches almost melt in your mouth. Each sandwich is labelled with a sticker so you don't get confused. They also have imported instant coffees. Black coffee- Pretty good and Basic Cappuccino- Loved this one. Their signature ice cream Bastani Sonati with rose essence, saffron and pistachios was absolutely delightful. A unique flavour. Must try. Verdict- This was my first experience with Persian food. I loved how the herbs and spices didn't overpower the flavor of the meats in the patties. The sandwiches are light and easy on the tummy. Quite filling too. Ambience- 5/5 Food- 4.5/5 VFM- 4/5 Service- 4/5 WORTH A VISIT"
88-71,88,71,Very Good,"21 Reviews , 17 Followers",Vishal,4,"Sofrehh.. had Chicken Pukh which is off the menu, Owner was kind enough to use chicken instead of Lamb, Was something different, Liked it, Ambiance is nice, relaxing, plays Jazz music which very well goes with the ambiance Service is excellent Food: **** Ambiance: **** Service: *****"
88-72,88,72,Very Good,"291 Reviews , 1483 Followers",Arvind Ramachander ( Fb.com/Sooperclicks ),4,"The most beautiful alley in Hyderabad. Jubilee hills has places which has beautiful interiors, serves different cuisines and can be comfortable enough for long get togethers but none of them are open after 11. Then here comes the Batman to the rescue - Sofrehh the food truck. What used to be at a different location now has found its sweet spot at this location. The place: The tungsten lights, the blue and white combination with simple wooden furniture, the canopy when it rains, the stone floors makes it an absolutely beautiful place to be at. The things they serve: Not a huge menu but absolutely effective - Hot and cold, Veg and Non veg gourmet sandwiches , Maramalade( no preservatives) , Coffee's and Ice cream( on availability) Having taken a break from Zomato for a long time and just uploading pictures I was wondering what place deserves a review and here is Sofree - One strong recomendation after a hazaar visits at all the odd hours and it has delivered everytime. If you are a Vegetarian - Do try the Falafel sandwich ( Foccasia kind of bread) and ask for extra mayo sauce and you will love it. They have another Masala bread( red paprika on a very soft bread) that literally melts in your mouth. try the Pennir Sandwich on that. If you are a fan of heavy cold sandwiches give the Penir Oliveh a try. Separate veg and non veg grills to respect the sensitivities of people is a big plus. They have readymade coffee's too with 3-4 varieties which come in a heat proof plastic container and taste good.( Water based). But then if you plan to end your meal with a dessert they have their secret weapon which is not on the menu the saffron based ice cream with rose water and topped with Pistachios which will blow you away. It is home made and does not have preservatives as well which makes it even more appetizing. Priced perfectly( 200-250Rs), beautiful place, food presented really well with clear marking of the dish name makes this one of the few places which has got its game absolutely spot on. They are available on food delivery apps as well for convenience. Do try them! I wish to give them 4.5/5 but Zomato does not have an option 🙈 facebook.com"
88-73,88,73,Legendary,"1 Review , 28 Followers",Mohammed Hidayath Ali,5,Best beads in entire city with olives n lovely spiced patties of lamb n chicken.....awesome treat for healthy food with great ambience ...specially the most friendly crew of sofrehh
88-74,88,74,Very Good,"110 Reviews , 763 Followers",Rohit Gupta,4,"#cosy #perfectplace #hangoutdestination Somehow went to this place on my friend recommendation. I was not disappointed at all. It's a small cafe set up in a truck which operates in a narrow lane. But keeping the limitations in mind they had turned this small lane into lanes of Italy. Where u have such small cafes with small seating for groups and music being played in background. Coming onto the food. We order sandwiches. Cuttymurgh and Veg falafal were the best of all the 4 different sandwiches we ordered. They us focaccia bread for there sandwich. Coffee which they serve is Batsam instant coffee, it's good. But the best part which I truly like was the courteous nature of the owner or person who was there looking after. They are perfect host. PS: It's has simply become a place where I wld definitely like to visit more often."
88-75,88,75,Legendary,"5 Reviews , 52 Followers",Raunik Singh Puri,5,The bread just melts in your mouth.And the flavor is also very good. Try these and you will forget eating shawarma.a little expensive though but it is surely worth it .
88-76,88,76,Very Good,"57 Reviews , 111 Followers",Neetu Chawla,4,Great ambience.. Sandwiches are even better. Bread is freshly baked. Tried the cutty murg. Simple yet delicious. Coffee is great too. Open post 4pm. Lovely place to hangout with friends.
88-77,88,77,Average,"107 Reviews , 3089 Followers",Paul Kiran,3,The ambiance was great with all the lights and the blue decor which matches the food truck Ordered kubideh from this truck The bread for the sandwich was dense and the dish was heavy it had subtle spices in it ...it could easily fill ones stomach Over all it was an okay experience with food instagram.com
88-78,88,78,Very Good,"6 Reviews , 41 Followers",Roshan M,4,Quantity reduced
88-79,88,79,Legendary,"6 Reviews , 2 Followers",Jithendra Vamshi,5,Never expected this place with authentic Persian food . Especially lamb patty in kubideh . Oh man... it was pleasing . And home made pista ice cream . They simply made this place with passion and gave a charm to parking area .I like to taste every dish in the menu by visiting several times . Thanks for the man who is monitoring the show he explains each and every intresting aspect of sofrehh . I liked the way they designed take away boxes and presentation of food .thank you
88-80,88,80,Legendary,"1 Review , 51 Followers",Seshasai Gunturu,5,"Amazing place to visit when you need some quiet time and sip a hot cup of coffee, very friendly and polite management, tasty food and pocket friendly 😋"
88-81,88,81,Very Good,"10 Reviews , 1 Follower",Samiksha Agarwal,4,"I'd been wanting to visit this place for so long! A beautiful blue food truck in the heart of the city, Sofrehh will not disappoint you at all. Though they have a very small menu, their sandwiches are worth a try! We ordered Cutty Murgh,Veg falafel and a few coffees. Though not the best place for having a coffee, the sandwiches melted in our mouth. Not to forget, it really is a pretty, little corner and you'll enjoy your evening amidst the lights and the food."
88-82,88,82,Average,"133 Reviews , 920 Followers",Sophia Ahmed,3,"Typical gourmet sandwiches, enhancing the persian cusine. I was here around midnight, so that's an option incase you would like to try something at that hour. It's filling and something unlike any others. It's fancy to see how they utilized the parking area into a sit out which is so pleasant. The owner literally gives us an explaination about his experience behind building Sofreh."
88-83,88,83,Average,"11 Reviews , 7 Followers",Saad Khan,3,"I went for a late night snack to Sofrehh on recommendation of one of my cousin. The place is very well lit up and has great ambience with jazz music playing in the background. We ordered 3 different types of non-veg sandwiches - Cutty Murgh, Kubideh and Shah-pukh and a coffee on the owner's recommendation. The rest of us were fine with cokes. The only sandwich that was okayish was Cutty Murgh, as both the lamb ones were just not worth it. And mind you all these sandwiches are pretty highly priced. I personally would pay around 150ish for the kind of sandwiches we ordered as I felt 200 plus is a bit high for these sandwiches. And the coffee my friend ordered was just not worth 90 bucks. It is basically an instant coffee which is imported from Dubai. Nothing extra. So in short a a decent place to have a late night snack when nothing else is open. PS: The bread of the sandwiches is really nice and they bake it themselves."
88-84,88,84,Excellent,"1 Review , 350 Followers",Dippu,4,Good food nice ambiance ☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺ ☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺
88-85,88,85,Average,"61 Reviews , 134 Followers",Harikiran Gupta,3,This place is in lane that was used for parking they used this place so good that it doesn’t feel like you are in a lane of hyd with full of traffic. The guy uses a small speaker to creat a lovely ambiance. Food here is made by a lady herself daily at her house which is brought in here in individual servings. Veg falafel with olive bread is good. Shapuk is lamb patty served with bread this also good. They have a Kashmiri flower flavoured ice cream which is different didn’t try it tho.
88-86,88,86,Legendary,"43 Reviews , 198 Followers",Benny Fullonton,5,"If you go past #788 Avenue, then you have gone too far. It's easy to miss if you are driving too fast. It's a small alley on the left just before #788 Avenue. Car parking is a little tricky. Must try are lamb Sandwiches; especially kubideh; It's just the best. The place is really pretty with all the lights and the truck. The owner is nice and friendly. He keeps a neat place and plays some good music. I'd be here more often if it were closer to home. Just the one feedback is I'd recommend the cooks to use gloves. That's all. We went as a group and all of us had a good time. Once this place gets really popular, it may be a tad difficult to find a place to sit and eat."
88-87,88,87,Excellent,"127 Reviews , 3284 Followers",Rajat Goel ✳️,4,"Discovered this cute alleyway thanks to the power of social media. It was all over my Instagram suddenly, and was too tempting to pass. Sure enough, the place was just as I had pictured to be in my head from the photos. 🇬🇷Although promoted as a Persian bistro, it felt Greek owing to the use of subtle blue and white shades. Comfortable seating, under the evening sky and adequately bright incandescent hue from the bulbs created the most beautiful atmosphere! 😍 This was made complete by the mellow Jazz playing 🎶. The best part for a first timer trying a new cuisine? The small menu. It was quite easy to order, after actually understanding the differences. I had: 🥪 CUTTY MURGH - Soft and juicy ground chicken, herb marinated stuffed between a heavenly Olive Focaccia bread, along with some veggies and mayo. 🥪 SHAH-PUKH - Everything exactly the same, with mutton in place of chicken. It tasted slightly different, and unique. From what I learned, Sofrehh bake their own bread, without the use of any artificial preservatives and chemicals. This was evident in the smooth texture and melt in the mouth of the focaccia breads! 🍞 Another thing appreciated is the eco-friendly nature of operations. Open cardboard boxes used to serve, and paper bags for takeaway! ♻️ The location and timings are perfect to say it's one of those places that truly adds an element to Hyderabad's nightlife! 🕑 Great place to grab a gourmet sandwich or some coffee on the run, or just sit down and unwind amidst the calm. 😌 They have homemade marmalades and ice creams which I hope to try on a subsequent visit. 🍦 A suggestion would be to include half portions. Even though 220-240 is a reasonable price for a filling meal, half portions would be great! 😃 It was great chatting with Mr. Mois who was the owner/ manager. Cheers for the great service and time! 🍻 Here's my overall SCORE: Food - 4.5/5 (meat:bread ratio could be improved) Ambience - 5/5 Service - 5/5 VFM - 4/5 (half portions please!)"
88-88,88,88,Legendary,"3 Reviews , 37 Followers",Cleo Harry,5,I loved the food so much. It is pocket friendly .Top of all i found this place truly innovative . This place is much suitable for foodies and great for hangouts aa well. #mustvisit
88-89,88,89,Very Good,"124 Reviews , 798 Followers",Dinesh Tarla,4,"Recently visited the place. I tried both the lamb and chicken gourmet sandwiches. I really liked the lamb one alot, shahpukh. The chicken sandwich was also good. I liked the ambience too."
88-90,88,90,Average,"37 Reviews , 295 Followers",Debsree Pande,3,Located near #788 Avenue same building of X60 Crossfit. Jubilee Hills Road number - 36. Ambiance: The small alley which is beautifully decorated with lights and a blue food truck. Tried Veg Falafel the bread was soft and fresh so was the cutlet. Zomato no longer gives decimals else it would have been between 3.5-4.
88-91,88,91,Very Good,"76 Reviews , 493 Followers",Sachin Kumar Thati,4,"Visited the place on the same day when it opened its doors , this was near the lane beside the natuarals icecreams, was passinh by the lane when we found this food truck and wanted to explore the same. So went and order two sandwiches as suggest by its owner the murgh olivea and the kubideh sandwich the taste was different and good but was dissapointed with limited options available. Also heard about them expanding so would like to visit them again."
88-92,88,92,Very Good,"238 Reviews , 3143 Followers",_thefoodtrip_,4,"I've been wanting to visit this place so badly. I'm so so happy that I finally did. They modified the alley or the lane so beautifully. Everything is well put and so color coordinated and I quite liked it. I haven't had this amazing gourmet sandwiches ever. I've tried two of them. Cutty murgh and Shah-pukh. I really liked both of them. But I really have to say about the Shah-pukh. It has the lamb patties. I don't really prefer lamb on a regular basis. But I just loved it. The meat was spiced, seasoned and cooked perfectly. The patty just melts in your mouth. I'm not at all exaggerating. You should not miss this when you visit them. I did like the Cutty murgh but Shah-pukh stole the show. I was not able to try the others because one sandwich is totally enough and is so fulfilling. Yes, I did not eat two of them on my own. I did share half from each with the other person. And I'm definitely going back and trying the other the menu."
